2020-08-18 18:11,[표]코스닥 기관·외국인·개인 순매수·도 상위종목(8월 18일-최종치),"
							 [서울경제] 

[서울경제 바로가기]

",https://finance.naver.com/news/news_read.nhn?article_id=0003784639&office_id=011&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/011/2020/08/18/0003784639_001_20200818181104762.jpg?type=w540
2020-08-18 18:10,[표]유가증권 기관·외국인·개인 순매수·도 상위종목(8월 18일-최종치),"
							 [서울경제] 

[서울경제 바로가기]

",https://finance.naver.com/news/news_read.nhn?article_id=0003784638&office_id=011&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/011/2020/08/18/0003784638_001_20200818181005687.jpg?type=w540
2020-08-18 17:57,지옥에서 천당으로···2년만에 거래재개 '감마누' 15배 뛰었다,"


거래 재개 첫날 6,240원에 마감

정리매매 당시 408원까지 떨어져

주주 ""손해배상 규모 100억"" 소송

[서울경제] 사상 처음 상장폐지 결정이 번복된 

감마누(192410)

가 거래 재개 첫날 급등하며 정리매매 당시의 15배가 넘는 가격에 마감했다. 주주들은 한국거래소를 상대로 손해배상 청구소송을 준비 중이며 상장폐지 심사과정에도 변화가 있을지 관심이 모아진다.

18일 코스닥시장에서 감마누는 시초가(6,100원) 대비 2.3% 뛴 6,240원에 마감했다. 정리매매 당시 가격(408원) 대비 15배 이상 높은 가격이며 이날 장중 시가보다 29.02% 급등한 7,870원까지 상승하기도 했다. 정리매매 전 종가(6,170원)보다도 높은 가격에 거래되며 차익매물이 출회한 것으로 풀이된다. 

앞서 감마누는 회계감사에서 ‘거절’ 의견을 받아 지난 2018년도 3월 상장폐지 사유가 발생했다. 이후 거래소가 부여한 개선기한 내 재감사 보고서를 제출하지 못해 그해 9월 상장폐지 수순을 밟았다. 하지만 감마누가 제기한 상장폐지 효력정지 가처분 신청이 인용되며 정리매매가 중단됐고 지난주 대법원 판결로 상장폐지 무효가 최종 확정됐다. 결국 시장 안내에 따라 주식을 정리한 주주가 피해를 입은 셈이다. 거래소의 결정으로 상장폐지된 종목이 법원의 판단에 따라 다시 거래를 시작한 경우는 이번이 처음이다. 

이에 주주 측은 거래소 상대의 손해배상 청구소송을 준비 중이다. 주주 측에 따르면 소송 대리인을 물색 중이며 소송 참여인원은 267명이다. 이들은 감마누가 상장폐지 사유를 해소할 가능성이 있었지만 결정 과정에서 거래소가 재량권을 일탈·남용해 성급히 결론을 내며 피해를 키웠다는 입장이다. 법무법인 굿플랜은 “추가 개선기간을 부여할 근거가 상당함에도 부여하지 않는 것은 재량권의 일탈·남용”이라며 “이는 주주 손해에 인과관계가 있으며 배상 책임도 있다”고 주장했다. 주주 대표 양장민씨는 “손해배상 규모는 약 50억~100억원으로 추정한다”며 “보유한 주주도 소송 참여를 검토 중”이라고 전했다.

거래소 측의 과실이 있었는지가 향후 소송의 쟁점이 될 것으로 보인다. 송성현 한누리 변호사는 “손해배상 청구요건이 성립하려면 고의 과실, 행위의 위법성 등이 입증돼야 한다”면서 “거래소의 고의 과실 입증이 쟁점이 될 것으로 전망된다”고 분석했다. 거래소 측은 “감마누의 상장폐지는 위원회의 심도 있는 논의 등 정당한 절차를 밟았다”고 밝혔다.

한편 향후 상장폐지 결정 관행이 바뀔 수 있다는 전망도 나온다. 거래소 입장에서 최초 개선기간 내 상장폐지 사유가 해소되지 않을 경우에도 회사 사정을 추가로 고려해야 하는 부담이 커졌기 때문이다. 거래소 측은 “유사 사례가 발생할 경우 한번 더 고려할 여지는 있다”며 “다만 개별 기업의 상황에 따라 판단해야 할 것으로 본다”고 말했다. 

/이승배기자 bae@sedaily.com

[서울경제 바로가기]

",https://finance.naver.com/news/news_read.nhn?article_id=0003784626&office_id=011&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/011/2020/08/18/0003784626_001_20200818175704778.jpg?type=w540
2020-08-18 17:56,삼성물산 지주사 전환되나… 엿새만에 1조2000억 담은 기관,"


보험업법 개정안 국회 통과땐

삼성생명, 20兆 전자 지분 팔아야

업계 ""삼성물산이 매입할 가능성""

지배구조 개편·배당상향 기대 확대

지난주 기관 코스피 순매수 1위

 

 삼성물산의 지주사 전환 가능성이 재점화 했다. 삼성그룹 계열사의 지분가치 상승과 보험업법 개정 가능성 등으로 삼성생명의 삼성전자 매각 가능성이 높아지면서다. 현재 지배구조 정점에 있는 삼성물산이 삼성전자 지분 취득 후 배당 확대와 지주사 전환 등에 나설 수 있다는 기대에 기관의 매수세도 몰리고 있다.  

 

18일 한국거래소에 따르면 삼성물산은 지난주(10~14일) 기관투자자 순매수 상위 1위를 기록했다. 이 기간 기관은 삼성물산을 8186억원 어치 사들였다. 이날도 기관은 4144억원 규모 순매수 했다.  

 

삼성물산은 삼성전자 지분 매입과 지배구조 개편 가능성 등에 주목받고 있다. 최근 보험업법 개정안이 재부각 되며 삼성생명의 삼성전자 지분 매각 가능성이 높아진 때문이다.  

 

보험업법 개정안은 보험사의 보유 계열사 지분을 현행과 같이 총자산의 3%로 제한하되 지분가치를 취득원가가 아닌 시가로 평가하는 것을 골자로 한다. 지난 19, 20대에 이어 21대 국회에서 박용진·이용우 더불어민주당 의원이 지난 6월 중순 보험업법 개정안을 대표 발의했다.  

 

보험업법 개정안이 국회에서 통과되면 삼성생명은 삼성전자 지분을 대부분 매각해야 한다. 삼성생명은 보통주 기준 삼성전자 지분 8.51%를 보유했는데, 현재 기준 지분가치는 29조8290억원에 달한다. 삼성생명 총자산(309조원)의 8.5%에 해당하는 만큼 20조원 규모의 삼성전자 지분을 팔아야 한다.  

 

금융투자업계는 삼성물산이 삼성전자 지분을 매입할 가능성이 높다고 본다. 최근 삼성바이오로직스 주가가 급등한 만큼 43.4%의 지분을 보유한 삼성물산이 이를 매각해 삼성전자 주식 매입에 나설 것이라는 관측이다. 최근 삼성물산이 보유한 바이오로직스 지분가치는 22조5000억원 수준까지 올랐다.  

 

이상헌 하이투자증권 연구원은 ""삼성생명이 보유한 삼성전자 지분의 상당부분을 매각한다면 삼성물산이 실질적 지주회사로서 삼성전자 지분을 매입할 명분이 충분히 있다""고 분석했다.  

 

삼성물산이 삼성바이오로직스 지분 매각 대금을 재원으로 삼성전자 지분을 매수할 경우 배당소득 증가 및 상속세 납부 재원을 위한 배당상향 가능성이 점쳐진다. 여기에 지주사 전환 등 추가 지배구조 개편도 이뤄질 수 있다.  

 

최남곤 유안타증권 연구원은 ""'뉴 삼성'은 검찰 기소와 관련된 이재용 부회장의 거취가 확정되면 본격적으로 모습을 드러낼 것""이라며 ""이 과정에서 상속, 새로운 지배구조에 대한 등을 위해 지주회사 전환이 재추진 될 가능성이 높다""고 관측했다. 그는 이어 ""장기적으로는 삼성전자 투자부문과의 합병 가능성에 대비해 삼성물산의 기업가치를 합리적인 수준에서 높이기 위한 전략이 병행될 것""이라고 내다봤다.  

 

 

mjk@fnnews.com 김미정 기자

 

",https://finance.naver.com/news/news_read.nhn?article_id=0004479020&office_id=014&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/014/2020/08/18/0004479020_001_20200818175613166.jpg?type=w540
2020-08-18 17:56,상승 랠리 부담에 코로나까지…다시 변동장 오나,"


코스피 2400선 붕괴

모멘텀 장세 길어지며 수급 부담

""단기 악재에도 가파른 조정 위험""

개인, 5267억 순매도로 하락 주도

 

코스피 2400선이 5거래일만에 붕괴되면서 종목 쏠림 현상이 초래했던 '모멘텀 장세'의 지속 여부가 초미의 관심사다. 모멘텀 장세는 '일단 오르기 시작한 주식은 새로운 충격이 가해지기 전까지 더 오를 확률이 높다'는 인식에 기초한 것으로 추세추종 매매가 시장을 이끄는 상황을 말한다. '오르는 주식이 더 오를 것'이란 인식이 개인 투자자를 중심으로 팽배한 가운데 당장 다음달부터 공매도 제한 종료, 코로나19 백신 개발, 미국 대선 등 주요 이슈들이 가시권에 들어오면서 변동성이 확대될 전망이다.  

 

18일 한국거래소에 따르면 이날 코스피는 전 거래일 대비 2.46% 하락 거래되면서 2348.24에 장을 마감했다. 지난 11일 2418.67에 거래된 후 5거래일만에 2400선 아래로 거래를 마쳤다.  

 

증시 전문가들은 지난 4월부터 본격화 된 개인 투자자 중심의 모멘텀 장세가 코스피 랠리를 유도했지만, 주식시장의 상승 빈도가 둔화되면서 수급 주체의 투자심리가 위축될 것이라고 경고했다.  

 

김영환 NH투자증권 연구원은 ""모멘텀 장세가 장기화되면 주식시장 수급이 취약해질 수밖에 없다""면서 ""모멘텀 장세로 인한 쏠림 자체가 주식시장을 하락시키는 요인은 아니지만 수급이 취약해진 주식시장은 악재를 반영하기 시작하면 생각보다 가파르게 조정받을 수 있다""고 경고했다.  

 

실제 코스피시장에서 개인들이 차지하는 비중은 높아지고 있지만 개인들의 매수 규모는 약해지고 있다. 2400선 밑으로 거래된 이날 코스피는 개인이 5267억원어치를 팔아치우며 하락세를 주도했다. 외국인과 기관 투자자는 각각 723억원, 4783억원의 매수 우위를 보였다.  

 

최근 개인의 코스피 순매수 강도는 3~4월에 비해 크게 약해졌지만, 주식시장에서 개인 매매가 차지하는 비중은 오히려 커졌다. 3~6월 동안 월간 3조8000억원 수준을 순매수하던 개인은 7월 들어서는 2조2000억원 순매수에 그쳤다. 반면 코스피 거래에서 개인이 차지하는 비중은 70%를 상회하고 있다.  

 

하반기에는 상승 랠리를 뒤흔들 주요 변수들이 대기하고 있다. 금융위원회의 공매도 제한 조치 종료가 내달 16일 결정될 예정이며 테슬라의 스탠더드앤드푸어(S&P)500 편입 이벤트 종료, 코로나19 백신 및 치료제 개발 선두업체들의 임상3상 결과 발표, 미국 대선 등이다.  

 

김일구 한화투자증권 연구원은 ""현재 투자자들이 보이는 모멘텀 집착은 1997년 아시아 외환위기, 1998년 러시아 모라토리움, 2000년 닷컴버블 붕괴, 2007년 서브프라임 모기지, 2011년 미국 신용등급 강등 때와 거의 비슷하다""며 ""글로벌 경제 추세는 현재 임상이 진행되고 있는 백신이 얼마나 효과적일 것이냐에 따라 경로가 결정될 것으로 예상한다""고 말했다.  

",https://finance.naver.com/news/news_read.nhn?article_id=0004479018&office_id=014&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/014/2020/08/18/0004479018_001_20200818193905312.jpg?type=w540
2020-08-18 17:48,"되살아난 '3월 악몽'에...개미들 5,300억 던졌다","


[코로나 재확산...코스피 2,400 내줘]

불안감 속 증시 상승따른 차익실현

코스피 -2.46%·코스닥 -4.17%

""풍부한 유동성이 시장 버팀목 될것""

카카오 신고가...언택트株 다시 주목

[서울경제] 국내 증시에 다시 ‘코로나 경고등’이 켜졌다. 지난주 2,400선을 넘어 연고점 행진을 이어가던 코스피가 신종 코로나바이러스 감염증(코로나19) 재확산 우려 속에 2% 이상 하락해 2,300선으로 주저앉았다. 코스닥지수는 4% 이상 하락하며 장 중 800선이 무너지기도 했다. 최근 증시 상승에 따른 차익 실현과 함께 수도권을 중심으로 나타나고 있는 코로나19 확진자 수 급증이 경기 회복에 제동을 걸 수 있다는 우려가 반영된 결과로 풀이된다. 증권업계에서는 코로나19 확진자 수 증감에 따라 당분간 증시 변동성이 확대될 수도 있지만 코스피지수가 1,400선까지 급락했던 지난 3월과 같은 상황이 재연될 가능성은 낮다는 전망이 우세하다. 투자자 예탁금이 50조원대에 이를 정도로 풍부한 유동성과 2·4분기 실적 발표 시즌에서 확인된 기업 실적 회복세가 그 배경으로 꼽힌다. 

18일 코스피는 전 거래일보다 2.46%(59.25포인트) 내린 2,348.24로 장을 마쳤다. 코스닥은 장 중 4.8% 급락하며 지난달 27일 이후 처음으로 장 중 800선이 무너진 끝에 4.17%(34.81포인트) 내린 800.22로 장을 마쳤다. 증시 하락에 변동성도 확대되면서 일명 공포지수로 불리는 코스피 변동성지수(V-KOSPI)는 전 거래일보다 11.65% 급증한 25.21포인트를 기록하며 7월1일(29.80포인트) 이후 최고치를 기록했다.  

유가증권시장에서는 지난 한 주 동안 1조2,000억원대 순매수에 나서며 상승을 이끌었던 개인투자자들이 이날 5,273억원 규모를 순매도하면서 하락세를 주도했다. 이날 개인 순매도 금액은 지난달 28일(-1조495억원) 이후 가장 많았다. 하지만 외국인과 기관은 이날 각각 737억원, 4,762억원 매수 우위를 보이며 장을 떠받쳤다. 하인환 메리츠증권 연구원은 “코로나19 재확산과 함께 국내 증시의 밸류에이션이 전 고점 수준까지 높아진 데 따른 조정 국면으로 보인다”고 진단했다. 최근 코스피는 2,400선을 돌파하면서 12개월 선행 주가수익비율(PER)이 12.69배로 전 고점인 2007년의 12.95배에 근접한 것으로 평가된다. 

18일 코스피가 코로나19 재확산에 전 거래일보다 59.25포인트(2.46%) 하락한 2,348.24에 마감했다. 지난 6월 15일(-4.76%) 이후 최근 두 달 간 가장 큰 하락 폭이다. 사진은 이날 오후 서울 중구 하나은행 본점 딜링룸./성형주기자

이날 증시가 크게 흔들렸지만 풍부한 유동성으로 추가적인 급락 가능성은 낮다는 전망이 나온다. 금융투자협회에 따르면 14일 기준 투자자 예탁금은 50조7,922억원으로 10일부터 5거래일 연속 50조원대가 유지된 것으로 나타났다. 안소은 IBK투자증권 연구위원은 “현재 미국을 비롯한 주요 선진국의 실질금리는 이미 마이너스 수준에 머물러 있어 증시에 우호적인 유동성 여건이 지속되고 있다”며 “코로나19 재확산 및 미국과 중국의 긴장 등 안팎에서 불거진 불확실성 요인들로 투자심리가 위축되면 일시적으로 증시가 조정될 수 있지만 근본적으로 증시를 끌어올린 완화적 유동성 여건에 변함이 없다면 주식시장의 추세가 바뀌지는 않을 것으로 판단된다”고 설명했다. 투자자 예탁금은 3월 초 30조원 초반대에서 급락장을 거치면서 3월 말 40조원대로 늘어났고 최근까지 증가 추세가 이어졌다. 

유동성 증가와 함께 정부 정책 대응으로 낮아진 신용경색 우려, 2·4분기 부진이 우려됐던 상장사 실적이 전반적으로 예상보다 선방한 것 역시 코로나19 사태 초기와 달라진 상황으로 지목된다. 김성노 BNK투자증권 연구원은 “3월에는 기업 실적이 하락하는 상황이었지만 지금은 2·4분기에 저점이 확인됐고 하반기에는 제조업 중심의 어닝 서프라이즈가 이어질 가능성이 높다”고 진단했다. 또한 3월에는 중국을 비롯한 전 세계 각지에서 코로나19 확진자 수가 급증하면서 미국 및 중국 등 주요 증시가 동반 급락했던 것과 다르게 전날 미국 나스닥지수가 사상 최고가 기록을 세우며 마감했고 중국 상하이종합지수는 이날 0.36% 상승 마감했다. 일본 니케이225지수는 0.2%, 홍콩 항셍지수는 0.11% 각각 하락했다. 

한편 코로나19 사태 초기에 나타났던 

NAVER(035420)

·

카카오(035720)

 등 언택트(비대면) 대표주 랠리가 다시 이어질지 주목된다. 카카오는 이날 장 중 7.45% 오른 38만9,500원, 종가 기준으로도 37만8,000원으로 각각 신고가를 경신했다. NAVER는 이날 장 중 4.1%까지 올랐다가 0.82%로 상승폭이 축소돼 30만7,500원에 마감했다. /박경훈기자 socool@sedaily.com

[서울경제 바로가기]

",https://finance.naver.com/news/news_read.nhn?article_id=0003784621&office_id=011&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/011/2020/08/18/0003784621_001_20200818181704015.jpg?type=w540
2020-08-18 17:39,다시 뛰는 `언택트 투톱`…好실적 맞물려 상승탄력,"


 국내에서 코로나19 2차 대유행이 가시화하면서 '언택트(비대면)' 수혜주가 주가 반등에 성공했다. 특히 '언택트 투톱'으로 꼽히는 네이버와 카카오가 관심을 끌고 있다. 18일 유가증권시장에서 네이버 주가는 전 거래일보다 0.8% 상승해 30만7500원을 기록하면서 장을 마쳤다. 카카오 또한 이날 주가가 4.3% 급등해 37만8000원을 기록했다. 두 회사는 최근 들어 코로나19 신규 확진자 수가 안정세로 접어들자 주가가 조정받았지만, 2차 대유행 우려가 높아지자 다시 반등했다. 이날 코스피는 2.46% 급락했다.

다만 증권가는 네이버와 카카오가 단순히 코로나19 재확산 우려로 주가가 급등했다고 보지 않는다. 두 회사가 내놓은 신사업들이 코로나19 사태를 계기로 빠르게 시장에 안착했을 뿐 추세가 바뀐 것은 아니라는 분석이다. 황승택 하나금융투자 연구원은 ""카카오와 네이버는 금융 등 새로운 서비스를 통해 성과를 내고 있다""고 밝혔다. 금융정보업체 에프앤가이드에 따르면 네이버는 올해 3분기 영업이익이 2738억원으로 지난해 같은 기간보다 35.5% 성장할 것으로 예상된다. 

지난 10일 네이버 주가는 32만5500원으로 사상 최고치를 기록하면서 외국인과 기관이 차익 실현을 위해 일부 매도했다. 하지만 코로나19 2차 대유행 우려가 불거진 18일 외국인은 네이버를 381억원, 기관은 289억원 순매수했다.  

[김규식 기자]

 r_start //

 r_end //

",https://finance.naver.com/news/news_read.nhn?article_id=0004637577&office_id=009&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/009/2020/08/18/0004637577_001_20200818193703909.jpg?type=w540
2020-08-18 17:15,"박상일 파크시스템스 대표 ""글로벌 반도체社 모두 우리 고객""","


성장기업 CEO 인터뷰

나노시대의 '눈' 원자현미경 생산

삼성·인텔·마이크론 등에 공급

""최근 中 반도체업체 주문 폭주

매출 1조 클럽 가입이 목표""

지난달 인텔의 7나노미터(nm·10억분의 1m) 공정이 지연되고 있다는 소식에 이 회사 주가는 20% 떨어졌다. 나노 단위 미세화 경쟁이 반도체업계의 생존을 좌우하는 시대가 됐기 때문이다. 이런 나노시대의 ‘눈’ 역할을 하는 발명품이 있다. 광학현미경과 전자현미경의 뒤를 이어 탄생한 원자현미경이다. 세계 최초 원자현미경은 1980년대 캘빈 퀘이트 미국 스탠퍼드대 물리학과 교수 연구실에서 개발됐다. 이때 박사로 개발에 참여한 사람이 박상일 파크시스템스 대표(사진)다. 그를 만나 향후 비전을 들어봤다. “매출 1조원대 회사를 만들겠다”고 했다.

 원자현미경의 ‘원조’

현재 인텔, 삼성전자, SK하이닉스, 마이크론, 애플 등 글로벌 전자기업부터 미세 공정의 선두주자인 대만의 세계 최대 파운드리까지 모두 파크시스템스의 고객사다. 최근에는 ‘반도체 자립’을 추진 중인 중국 업체의 주문이 줄을 잇고 있다. 박 대표는 “자금력을 갖춘 중국 반도체 기업의 주문이 잇따르고 있다”며 “이미 여러 대의 장비를 사간 A업체가 선금을 낼 테니 올해 11월까지 추가 납품이 가능하냐고 문의해 왔다”고 말했다.

2015년 12월 공모가 9000원이던 회사 주가는 현재 5만원대 중반이다. 기관투자가들은 지난 7월 1일부터 8월 14일까지 2거래일을 제외하고 매일 이 회사 주식을 순매수했다. 박 대표는 “원자현미경은 KLA, 히타치하이텍 등 글로벌 계측장비 회사가 점유하고 있는 전자현미경 시장을 대체해 나갈 전망”이라며 “매출 1조원 클럽에 도달하는 것이 목표”라고 했다.

 ‘큰손’된 반도체 기업들

박 대표가 처음부터 한국에서 사업을 한 것은 아니다. 1988년 미국에서 원자현미경 기업 PSI를 창업했다. 회사를 운영한 지 약 10년. 회사가 안정적인 고지에 도달했을 때 그는 회사를 매각했다. “미국이 아니라 조국의 산업 발전에 이바지하고 싶다”고 생각했다. 한국으로 돌아온 그는 1997년 파크시스템스를 설립했다. 나노 시대가 열리면서 콜라 업체부터 명품 시계 기업, 렌즈 제조사, 위조지폐 감별이 필요한 조폐공사까지 정밀 계측이 필요한 모든 기업이 파크시스템스의 고객사가 됐다. 2010년 파크시스템스의 산업용 원자현미경은 국가 핵심기술로 지정됐다.

2015년 도약의 기회가 찾아왔다. 세계 최대 반도체 연구소인 벨기에 IMEC에서 차세대 계측 장비 제조사로 글로벌 기업인 브루커를 제치고 파크시스템스를 선정했다. 글로벌 시장에서 이름을 알린 계기였다. 박 대표는 “원자현미경은 반도체 엔지니어들에게 ‘없던 눈’을 만들어주게 됐다”고 말했다.

파크시스템스는 세계 최초로 자동 결함 검사 기능을 갖춘 웨이퍼 제조용 원자현미경을 개발했다. “기존에는 10시간 걸렸던 일을 1시간 만에 끝낼 수 있게 됐다”고 박 대표는 설명했다. 높이 쌓아 올린 반도체의 3차원(3D) 형상도 원자현미경으로 계측할 수 있게 됐다. 박 대표는 “이전에는 나노 세계에서 눈을 감고 건물을 지었다면, 지금은 건물의 높이와 폭, 각도는 물론 표면이 매끈한지까지 정밀하게 확인할 수 있다”며 “‘있으면 좋은 장비’에서 ‘없으면 안 될 장비’가 된 것”이라고 설명했다.

수원=고재연 기자 yeon@hankyung.com

",https://finance.naver.com/news/news_read.nhn?article_id=0004400449&office_id=015&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=1,https://imgnews.pstatic.net/image/015/2020/08/18/0004400449_001_20200818171506565.jpg?type=w540
2020-08-18 17:00,"넷마블, 코로나19 재확산 우려 ‘주3일 근무·2일 재택’ 체제 전환","
							 넷마블(대표 권영식, 이승원)은 오는 19일부터 ‘주 3일 출근∙주 2일 재택근무’ 체제로 전환한다고 18일 밝혔다.  

넷마블은 지난 2월 27일 재택근무 도입 후 4월 20일부터는 주 3일 출근제를 시행해오다 지난 5월 11일부터 정상 출근 체제로 복귀했다.  

 

 

이번 주 3일 출근 전환에 따라 직원들은 각자의 상황에 맞춰 자율적으로 출근 가능한 3일을 선택해 근무할 수 있게 된다.  

넷마블은 임신부를 비롯해 37.5도 이상의 발열자∙인후통 등 유증상자에 대해서는 계속 재택근무를 유지한다.  

넷마블은 “필수인력을 제외하고 넷마블컴퍼니 전체 대상으로 8월 28일까지 재택근무를 재시행하기로 결정했다”며 “향후 대응 또한 코로나19 TFT를 통해 결정할 예정”이라고 말했다. 

넷마블은 ▲코어타임 해제 및 자율 출퇴근시간 운영 ▲점심시간 확대 운영 ▲사내 다중시설 이용제한 ▲공용공간 수시방역 ▲1층 출입구 열화상 카메라 운영 ▲엘리베이터 탑승인원 조정운영 ▲마스크 제공 및 손소독제 비치 등 강력한 예방 체계를 구축해 시행 중이다.

[안희찬기자 chani@mkinternet.com]

 r_start //

 r_end //

",https://finance.naver.com/news/news_read.nhn?article_id=0004637510&office_id=009&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=2,https://imgnews.pstatic.net/image/009/2020/08/18/0004637510_001_20200818170004021.jpg?type=w540
2020-08-18 16:43,코로나19에 엇갈린 주가…'언택트' 뜨고 '컨택트' 지고,"
							 [머니투데이 구유나 기자] 

18일 오후 서울 영등포구 KB국민은행 여의도지점 스마트딜링룸에서 직원이 업무를 보고 있다.   이날 코스피는 전거래일 대비 59.25포인트(-2.46%) 내린 2348.24로, 코스닥은 34.81포인트(-4.17%) 내린 800.22로 장을 마감했다. /사진=뉴스1

코로나19(COVID-19) 재확산 조짐에 최근 주가 조정을 받던 언택트(비대면)주와 제약·바이오주가 강세로 돌아섰다. 반면 반등 조짐을 보이던 컨택트주(경기민감주, 가치주)는 다시 하락했다. 

올해 상반기 코로나 장세가 재현되는 분위기다. 다만 종목별 수급 불균형 우려는 더 커졌다. 증시전문가들은 개인투자자들이 이미 상당 기간 매수 포지션을 취한 만큼 차익실현 매물이 출회되면서 수급 격차가 벌어질 수 있다고 우려했다. 

start_block

━

다시 온라인·비대면 생활로…언택트주 강세 

━

end_block

18일 한국거래소에 따르면 이날 코스피시장에서 시가총액 상위 종목 대부분이 하락한 가운데 언택트 대장주인 카카오와 NAVER가 상승 마감했다. 특히 카카오는 전 거래일 대비 4% 넘게 오른 37만8000원에 장을 마감했다. 

게임주는 희비가 엇갈렸다. 엔씨소프트는 4.36% 하락한 83만4000원에 장을 마감한 반면 넷마블은 .06% 오른 14만8500원을 기록했다. 

중소형 언택트주는 급등했다. 정보보안 전문업체 소프트캠프는 이날 상한가인 2980원에 마감했다. 지난해 12월30일 상장한 이후 최고가다. 이날 재택근무용 원격근무 시스템을 새로 출시했다는 소식이 호재로 작용한 것으로 풀이된다. 

start_block

━

코로나19와 가장 가까운…마스크·진단키트株 급등

━

end_block

코스닥 시총 상위주는 제약·바이오 업체 비중이 높음에도 대부분 하락했다. 다만 코로나19 진단키트 대장주인 씨젠이 전 거래일 대비 19.02% 급등한 26만3500원을 기록했다. 

필로시스헬스케어는 관계사인 필로시스가 국내 최초로 검체채취키트의 미국 FDA(식품의약국) 허가를 획득했다는 소식에 상한가인 1720원에 마감했다. 진단키트 업체인 엑세스바이오도 29.83% 급등한 3만8300원에 장을 마감했다. 엑세스바이오 최대주주인 우리들제약도 상한까지 올랐다.

마스크 관련주도 강세를 보였다. 대표적인 마스크 제조업체인 웰크론은 상한가까지 치솟아 7600원에 장을 마감했다. 오공은 전 거래일 대비 17.13% 급등한 5950원, 모나리자는 22.20% 오른 7100원을 기록했다. 

start_block

━

유통·자동차·건설·여행 등 경기민감주 일제히 하락

━

end_block

바이오와 언택트를 제외한 대부분의 업종은 하락했다. 특히 코로나19로 인해 직접적 타격을 받는 여행·항공의 하락폭이 컸다. 

이날 티웨이항공은 10%, 대한항공은 6.41%, 진에어는 6.27%, 아시아나항공은 5.97%, 제주항공은 5.48% 하락 마감했다. 여행 대장주인 하나투어는 8.18%, 모두투어는 11.33% 급락했다.

이날 코스피시장에서는 66개 종목이 상승, 8개 종목이 보합, 827개 종목이 하락 마감했다. 코스닥시장에서는 137개 종목이 상승, 19개 종목이 보합, 1205 종목이 하락했다.

이원 부국증권 연구원은 ""지금 상황에서는 어떤 종목이 덜 빠지고 더 올라올 것인가에 주목할 필요가 있다""며 ""진단키트, 백신, 치료제 개발을 중심으로 한 제약·바이오, 마스크 생산업체 그리고 배송, 물류, 온라인쇼핑 등 언택트주에 주목해볼 수 있다""고 설명했다.

article_split

구유나 기자 yunak@mt.co.kr

",https://finance.naver.com/news/news_read.nhn?article_id=0004457185&office_id=008&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200818&page=2,https://imgnews.pstatic.net/image/008/2020/08/18/0004457185_001_20200818164403621.jpg?type=w540
